"Del","Vin","Pkg","Cst","Mil","Dom","Haz","Car"
7.2,10,3,7,702,"C","N","Fed Post"
13,8,6,5,1799,"C","H","Fed Post"
9.6,7,3,6,1303,"C","N","Fed Post"
13.7,12,4,13,1939,"C","H","Fed Post"
14.1,12,4,10,1842,"I","H","Fed Post"
7.6,14,3,10,1333,"I","N","M-Press Delivery"
10,11,4,10,1411,"C","N","Fed Post"
11,16,8,7,2044,"C","N","M-Press Delivery"
11,18,6,12,1148,"I","H","Fed Post"
11,10,4,10,1693,"C","N","Fed Post"
11.9,16,5,7,1730,"C","N","M-Press Delivery"
9,13,6,12,1541,"I","H","M-Press Delivery"
8.2,13,3,9,961,"C","N","Fed Post"
12.2,14,3,10,1569,"C","N","Fed Post"
10.7,13,5,7,1781,"C","N","Fed Post"
10.8,9,6,14,1533,"C","H","Fed Post"
13.8,14,4,7,2210,"C","N","Fed Post"
14.5,11,2,12,2049,"C","N","Fed Post"
7.1,16,6,11,1288,"C","N","Fed Post"
11,8,3,10,1822,"C","N","Fed Post"
11.1,11,7,11,1909,"C","N","M-Press Delivery"
10.3,10,2,8,1473,"I","N","M-Press Delivery"
12.2,13,9,8,1772,"C","N","Fed Post"
16.1,20,3,10,2136,"C","N","Fed Post"
17,14,2,8,2376,"C","N","Fed Post"
5.3,9,3,6,913,"C","N","M-Press Delivery"
8.8,13,3,10,1320,"C","N","M-Press Delivery"
11.1,14,6,8,2092,"I","N","M-Press Delivery"
16.1,19,5,7,2154,"C","N","Fed Post"
11.5,13,4,12,1956,"C","N","M-Press Delivery"
7.2,13,4,7,1206,"C","H","M-Press Delivery"
12.3,13,4,8,1899,"C","N","M-Press Delivery"
10,10,8,9,1808,"I","N","M-Press Delivery"
9.6,11,3,9,1616,"C","N","M-Press Delivery"
7.6,22,5,7,1776,"I","N","Fed Post"
4.8,18,2,12,683,"C","N","Fed Post"
9,18,6,8,1301,"C","H","M-Press Delivery"
8.9,15,2,12,1760,"C","N","M-Press Delivery"
11.2,10,4,7,1981,"I","N","Fed Post"
9.1,13,3,6,1497,"C","H","Fed Post"
13.2,12,3,7,1693,"C","N","Fed Post"
8.8,10,3,7,1168,"I","H","Fed Post"
14.3,12,6,7,1935,"I","H","Fed Post"
6.7,17,6,10,1174,"C","N","M-Press Delivery"
8.7,4,3,5,968,"I","N","Fed Post"
8.3,3,2,4,1244,"C","N","Fed Post"
10,15,1,7,2041,"C","N","M-Press Delivery"
12.8,14,4,14,1580,"I","N","Fed Post"
8.8,18,5,7,1919,"C","N","Fed Post"
11.3,14,1,5,1842,"I","N","M-Press Delivery"
14.4,13,1,4,2537,"C","N","M-Press Delivery"
11.8,15,5,6,1626,"C","N","Fed Post"
3.2,9,5,9,186,"C","N","M-Press Delivery"
11.8,14,3,6,1974,"C","H","M-Press Delivery"
11.4,15,6,11,1915,"I","N","M-Press Delivery"
9.6,18,6,10,1413,"I","H","Fed Post"
11.4,7,4,8,1775,"C","N","Fed Post"
10,14,6,10,1871,"C","N","Fed Post"
14.6,19,6,13,1962,"C","H","M-Press Delivery"
8.5,19,10,9,1463,"C","N","M-Press Delivery"
13,11,5,7,1715,"I","H","Fed Post"
12.3,11,8,7,2026,"C","N","M-Press Delivery"
8.5,13,4,8,1323,"C","H","Fed Post"
9.8,19,9,5,963,"I","N","Fed Post"
9.1,14,5,2,1473,"C","N","Fed Post"
13.5,11,3,13,2290,"C","H","M-Press Delivery"
7.3,12,5,10,1338,"I","N","M-Press Delivery"
10.3,13,4,7,1675,"C","N","Fed Post"
10.2,9,3,11,1244,"I","N","Fed Post"
15.6,17,4,7,2250,"I","N","Fed Post"
8.2,12,4,8,1441,"I","N","M-Press Delivery"
11.2,12,4,11,1256,"I","H","Fed Post"
8,13,6,4,1400,"C","N","M-Press Delivery"
10.7,11,2,10,1352,"I","N","Fed Post"
8.9,18,3,9,1192,"C","N","M-Press Delivery"
6.5,12,2,10,1104,"C","N","M-Press Delivery"
9.6,17,6,6,1219,"C","H","Fed Post"
12.2,12,5,12,1258,"I","N","Fed Post"
7.4,12,6,10,1296,"C","N","Fed Post"
11.1,22,6,11,1387,"C","N","Fed Post"
12.8,12,3,13,1932,"C","N","Fed Post"
14.7,14,4,13,2778,"C","N","M-Press Delivery"
8.9,15,3,5,1166,"C","N","Fed Post"
14.1,10,2,10,2409,"I","N","Fed Post"
8.4,10,5,6,1270,"I","N","Fed Post"
10.9,11,3,6,2104,"C","N","M-Press Delivery"
10.8,18,3,10,1396,"C","N","M-Press Delivery"
12.2,13,3,7,2157,"C","H","M-Press Delivery"
12.5,14,5,7,1314,"C","H","Fed Post"
11.6,16,3,7,1682,"I","N","Fed Post"
9.1,19,5,12,1081,"C","H","Fed Post"
7.2,18,2,11,649,"C","N","Fed Post"
13.8,20,4,8,2469,"C","N","M-Press Delivery"
12.1,10,6,10,2243,"C","N","M-Press Delivery"
14.1,4,8,8,1882,"I","N","Fed Post"
10,13,2,6,1311,"C","N","Fed Post"
10.9,6,2,7,1525,"I","H","M-Press Delivery"
9.9,9,5,5,1430,"C","H","M-Press Delivery"
6.9,27,5,7,1225,"I","N","M-Press Delivery"
12.4,15,4,8,1976,"C","N","Fed Post"
7.6,12,2,11,1103,"C","N","Fed Post"
11.5,9,2,8,1787,"C","N","Fed Post"
11.2,12,1,9,1797,"C","N","Fed Post"
14.5,11,7,11,1965,"I","N","Fed Post"
5.4,11,6,4,708,"C","N","M-Press Delivery"
3.7,14,5,7,810,"C","N","M-Press Delivery"
10.1,10,4,15,1440,"C","N","Fed Post"
15.3,15,3,9,2041,"C","N","Fed Post"
3.2,21,4,11,1043,"C","H","M-Press Delivery"
8.8,9,3,10,1423,"I","N","M-Press Delivery"
11.3,11,5,8,1461,"C","H","Fed Post"
7,11,5,6,1170,"I","N","M-Press Delivery"
5.7,15,4,11,1100,"I","N","M-Press Delivery"
8.2,16,4,11,1076,"C","N","Fed Post"
17.4,15,2,3,2021,"C","N","Fed Post"
5.7,19,2,9,1019,"C","N","M-Press Delivery"
4.3,9,4,11,672,"C","N","M-Press Delivery"
7.7,17,4,11,889,"C","N","Fed Post"
5.6,11,5,7,1109,"C","N","M-Press Delivery"
9.1,12,1,6,1073,"C","N","Fed Post"
7,14,5,17,909,"I","N","M-Press Delivery"
15.3,16,3,4,2868,"I","N","M-Press Delivery"
9.2,9,4,15,1041,"C","N","Fed Post"
15.3,11,2,8,2356,"I","N","Fed Post"
11.9,10,7,7,1582,"C","H","Fed Post"
7.1,12,4,12,978,"I","N","Fed Post"
10.6,16,4,11,1997,"I","N","M-Press Delivery"
17,11,2,5,2582,"C","N","Fed Post"
16.9,14,6,7,2050,"C","N","Fed Post"
8.3,12,3,10,1082,"I","N","Fed Post"
12.3,16,5,11,2576,"C","N","M-Press Delivery"
10.8,15,5,9,1573,"C","N","Fed Post"
13.5,11,4,10,2195,"C","N","Fed Post"
9.5,9,6,8,1583,"C","N","M-Press Delivery"
7.1,16,3,7,1415,"C","N","M-Press Delivery"
7.3,14,7,12,1460,"C","N","M-Press Delivery"
17.7,18,6,9,2263,"C","N","Fed Post"
11.1,10,5,12,1650,"C","N","Fed Post"
7.7,8,3,13,1342,"C","N","M-Press Delivery"
10.8,16,4,6,1534,"I","H","M-Press Delivery"
8,14,4,6,1177,"I","H","M-Press Delivery"
12,10,4,15,1389,"C","N","Fed Post"
11.6,17,7,9,1980,"I","H","Fed Post"
9.8,11,2,10,1889,"C","H","M-Press Delivery"
13.2,11,4,4,1846,"I","N","M-Press Delivery"
4.4,12,6,7,1070,"C","N","M-Press Delivery"
13.6,21,10,6,1739,"C","N","Fed Post"
11.5,17,6,10,1393,"C","H","Fed Post"
13,7,6,7,2015,"C","N","Fed Post"
12.4,8,2,8,1741,"C","N","Fed Post"
8.5,15,4,13,1608,"C","H","M-Press Delivery"
11.2,17,8,15,1980,"C","N","Fed Post"
9.2,13,5,11,1033,"C","N","Fed Post"
9.9,10,6,11,1368,"C","N","Fed Post"
10.1,19,4,6,1622,"I","N","Fed Post"
9,7,7,12,1826,"C","N","M-Press Delivery"
1.9,10,1,5,249,"I","H","M-Press Delivery"
11.2,13,4,8,2007,"C","N","M-Press Delivery"
9.4,11,5,4,1652,"C","N","M-Press Delivery"
16.3,15,3,2,1839,"C","N","Fed Post"
15.3,14,2,10,2745,"C","H","M-Press Delivery"
9.7,15,3,4,1421,"I","H","M-Press Delivery"
8.8,14,4,14,1674,"C","H","M-Press Delivery"
10.2,12,2,13,1823,"I","N","M-Press Delivery"
9.4,15,1,5,1757,"I","N","M-Press Delivery"
10.3,21,1,12,1823,"C","H","Fed Post"
14.5,19,4,9,1972,"I","N","Fed Post"
6.1,19,6,9,1841,"C","N","Fed Post"
6.7,16,5,6,1152,"C","H","Fed Post"
9.6,11,2,6,1526,"C","N","M-Press Delivery"
11.6,12,6,7,2158,"C","H","M-Press Delivery"
6,14,3,7,613,"I","N","M-Press Delivery"
7.9,17,3,5,1428,"C","H","M-Press Delivery"
12,10,1,11,1370,"C","H","Fed Post"
11.3,13,4,7,2071,"C","N","M-Press Delivery"
13.6,20,3,13,2288,"C","N","M-Press Delivery"
11.7,11,3,13,1856,"C","H","M-Press Delivery"
8.6,14,5,9,1142,"I","H","M-Press Delivery"
15.3,18,4,10,2713,"C","N","M-Press Delivery"
14.1,11,5,9,1962,"C","N","Fed Post"
10.4,14,3,10,1746,"I","N","Fed Post"
14.1,14,5,6,1680,"I","H","M-Press Delivery"
12.1,9,4,4,1874,"C","N","Fed Post"
8.7,9,6,9,1292,"I","H","M-Press Delivery"
13.3,18,6,7,2213,"C","N","Fed Post"
12.4,15,5,10,2106,"C","N","M-Press Delivery"
12.2,15,7,5,1726,"C","N","Fed Post"
12.4,12,6,9,1676,"C","H","Fed Post"
7.8,11,3,12,1021,"I","H","M-Press Delivery"
10.2,13,1,7,1879,"I","N","M-Press Delivery"
14.6,13,4,12,2016,"C","N","Fed Post"
15.4,15,2,13,2684,"I","N","Fed Post"
12.6,14,6,8,1913,"C","N","Fed Post"
11.9,10,1,9,1410,"C","N","Fed Post"
4.3,12,3,14,1034,"C","N","M-Press Delivery"
11.8,7,7,11,1844,"C","N","Fed Post"
8,12,5,8,975,"C","H","Fed Post"
7.8,15,4,7,1894,"I","N","M-Press Delivery"
7.3,10,6,2,1238,"C","N","M-Press Delivery"
12.4,16,8,6,1899,"C","N","M-Press Delivery"
11.6,9,4,11,1788,"I","N","Fed Post"
13.6,13,5,6,2234,"C","N","Fed Post"
8.3,13,5,10,1246,"C","N","Fed Post"
12.4,12,6,6,2145,"C","N","M-Press Delivery"
13.3,15,5,8,2107,"C","H","Fed Post"
13.2,12,3,14,1810,"I","N","Fed Post"
7,17,6,7,875,"C","N","Fed Post"
12.9,18,3,10,1251,"I","N","Fed Post"
6.8,16,2,10,1175,"C","H","M-Press Delivery"
7.6,13,6,9,1546,"I","N","M-Press Delivery"
7.3,13,4,9,1803,"C","N","M-Press Delivery"
9.1,9,2,9,1113,"C","N","Fed Post"
9.4,15,4,8,1607,"I","H","M-Press Delivery"
13.1,11,2,6,2165,"C","N","M-Press Delivery"
8,10,1,11,1542,"C","N","M-Press Delivery"
10.5,11,3,7,1893,"C","H","M-Press Delivery"
8.7,23,5,6,1544,"I","N","Fed Post"
6.7,12,3,7,1259,"C","N","M-Press Delivery"
10,12,1,10,1292,"C","N","Fed Post"
7.9,18,6,10,1546,"C","N","Fed Post"
12,15,4,11,1922,"C","H","Fed Post"
15.2,10,4,14,2445,"I","N","Fed Post"
13.8,18,4,11,2097,"I","N","M-Press Delivery"
12.9,15,5,6,1550,"I","N","Fed Post"
7.5,10,3,6,945,"I","N","M-Press Delivery"
11.6,12,4,9,1295,"C","H","Fed Post"
8.9,12,4,6,1354,"C","N","Fed Post"
11.8,12,1,10,1848,"I","N","M-Press Delivery"
9.8,11,6,13,1870,"C","N","M-Press Delivery"
11.7,12,5,9,1967,"C","N","M-Press Delivery"
9.2,20,8,9,1734,"C","N","Fed Post"
7.8,7,6,9,909,"I","N","Fed Post"
11.8,19,4,8,1617,"C","H","Fed Post"
16.1,16,2,5,1650,"I","H","Fed Post"
7.7,18,4,6,1230,"C","N","Fed Post"
12.1,11,5,7,1872,"C","N","Fed Post"
13.9,10,3,5,1951,"C","N","Fed Post"
8.3,17,3,14,1211,"I","N","M-Press Delivery"
6,8,5,12,857,"C","N","M-Press Delivery"
10.6,20,2,10,1114,"I","N","Fed Post"
7.5,11,4,6,1022,"C","N","M-Press Delivery"
8.4,13,3,10,1222,"I","N","Fed Post"
10.3,10,4,12,1482,"C","N","Fed Post"
9.3,14,4,7,1452,"C","N","M-Press Delivery"
2.7,13,4,10,852,"C","N","M-Press Delivery"
12,10,3,11,1839,"C","N","M-Press Delivery"
11.9,21,5,11,2056,"C","N","Fed Post"
12.4,18,2,11,2239,"C","N","Fed Post"
15.6,10,2,8,2258,"I","N","Fed Post"
15.3,16,6,7,1580,"I","N","Fed Post"
13,11,4,7,2200,"C","N","Fed Post"
4.6,9,7,13,773,"I","N","M-Press Delivery"
9.8,14,2,7,1754,"C","H","M-Press Delivery"
17.2,14,3,8,2380,"C","H","Fed Post"
11.4,13,5,7,1694,"C","N","Fed Post"
14.1,10,6,10,2383,"C","H","M-Press Delivery"
6.9,14,4,11,836,"C","N","M-Press Delivery"
3.1,9,7,11,810,"C","N","M-Press Delivery"
12.9,22,7,7,1513,"C","N","Fed Post"
9.5,15,3,5,1740,"I","N","M-Press Delivery"
10.3,16,1,19,1842,"I","H","M-Press Delivery"
13.3,17,4,6,1629,"C","N","M-Press Delivery"
9.1,8,5,10,1683,"I","N","M-Press Delivery"
11.1,14,4,5,1688,"C","N","M-Press Delivery"
10.1,7,5,15,2040,"C","N","M-Press Delivery"
12,15,5,6,1463,"C","N","Fed Post"
10.4,16,6,5,1650,"I","H","M-Press Delivery"
13.4,18,5,12,2488,"I","H","M-Press Delivery"
9.8,13,7,10,1376,"C","N","Fed Post"
8.3,10,4,12,1470,"C","H","Fed Post"
15.8,12,2,7,1850,"I","H","Fed Post"
14.2,15,4,11,1987,"C","N","M-Press Delivery"
8.1,11,5,6,1279,"I","H","M-Press Delivery"
16.7,9,5,11,2668,"C","N","Fed Post"
10.9,11,4,4,1482,"C","N","M-Press Delivery"
7.4,16,7,9,1148,"C","N","Fed Post"
15,14,1,13,2463,"C","N","Fed Post"
10.1,13,3,7,1063,"C","H","M-Press Delivery"
12.7,10,5,9,1970,"C","N","Fed Post"
8,16,4,6,950,"C","N","M-Press Delivery"
15,15,3,6,2129,"I","H","Fed Post"
8.7,14,7,10,1634,"C","N","M-Press Delivery"
8.8,15,3,6,1245,"C","N","M-Press Delivery"
12.9,12,5,10,2367,"C","N","M-Press Delivery"
9.8,14,7,7,1467,"C","N","M-Press Delivery"
11.5,10,4,8,1662,"C","H","Fed Post"
8.7,12,1,7,1539,"C","N","Fed Post"
8.7,13,9,5,941,"C","H","Fed Post"
11.9,10,7,15,1987,"C","H","M-Press Delivery"
7.3,13,3,7,1171,"C","N","M-Press Delivery"
12.4,11,4,9,2138,"C","N","Fed Post"
11.9,10,5,8,1918,"I","N","M-Press Delivery"
11.4,13,3,11,1943,"C","H","Fed Post"
10.2,16,4,6,1546,"C","H","Fed Post"
13.5,10,3,9,1724,"I","H","Fed Post"
7.2,5,3,8,1119,"C","N","Fed Post"
10.6,6,1,3,1553,"I","N","M-Press Delivery"
15,15,7,6,2405,"C","N","Fed Post"
7.6,16,7,5,1463,"C","H","Fed Post"
10,16,2,12,1446,"C","H","Fed Post"
10.6,10,4,8,1940,"C","N","M-Press Delivery"
14.8,18,8,10,1606,"C","N","Fed Post"
15.1,14,5,11,1711,"C","N","Fed Post"
11,8,1,9,1422,"I","H","M-Press Delivery"
14.3,14,1,5,2257,"C","H","M-Press Delivery"
9.9,10,1,8,1499,"C","N","M-Press Delivery"
11.1,11,6,12,1684,"I","H","M-Press Delivery"
5.2,9,2,11,550,"C","N","Fed Post"
13.4,16,5,10,1764,"I","H","Fed Post"
9.2,13,3,6,1618,"C","N","Fed Post"
9.5,21,4,8,2071,"C","N","M-Press Delivery"
8.3,18,9,9,1744,"I","N","M-Press Delivery"
12.6,15,3,9,2063,"C","N","Fed Post"
11.3,9,2,11,1408,"C","N","Fed Post"
13.3,6,1,7,1814,"I","N","Fed Post"
13.3,17,8,5,1984,"C","H","Fed Post"
13.1,11,4,5,1897,"C","N","Fed Post"
10.6,13,6,12,1380,"C","H","Fed Post"
14.6,8,7,9,2132,"C","N","Fed Post"
11.4,11,3,12,1721,"I","N","Fed Post"
4.4,10,4,11,934,"C","H","M-Press Delivery"
7.2,15,4,9,1667,"C","N","M-Press Delivery"
16.4,11,5,8,2823,"I","N","Fed Post"
10.9,16,3,15,1409,"C","H","Fed Post"
12,20,4,9,1296,"C","N","Fed Post"
16.4,16,1,16,2601,"C","N","Fed Post"
11.7,13,4,6,1734,"I","N","M-Press Delivery"
13.8,18,3,9,2083,"I","H","M-Press Delivery"
12,8,4,8,1853,"C","N","Fed Post"
10.7,13,3,11,1631,"I","H","Fed Post"
8.2,14,4,4,1170,"I","N","Fed Post"
3.5,16,1,8,598,"C","N","Fed Post"
6.6,6,5,9,1124,"I","N","M-Press Delivery"
8.9,11,7,9,1546,"C","N","Fed Post"
14.9,22,2,9,2285,"C","N","M-Press Delivery"
8.9,11,4,17,1601,"C","N","Fed Post"
4.4,17,4,10,545,"C","N","M-Press Delivery"
13,15,4,7,1615,"C","N","M-Press Delivery"
6.6,15,4,9,1241,"C","N","M-Press Delivery"
9.1,9,5,8,1769,"C","N","M-Press Delivery"
15.7,12,9,3,1892,"I","N","Fed Post"
8.7,19,2,7,1025,"C","H","Fed Post"
7.5,18,4,9,1450,"I","N","M-Press Delivery"
7.3,14,3,13,1148,"C","N","Fed Post"
9,16,5,5,1208,"I","H","M-Press Delivery"
9.4,15,2,10,1236,"I","H","Fed Post"
9.1,21,5,5,993,"C","N","Fed Post"
7.9,8,3,13,1315,"C","N","M-Press Delivery"
14.3,9,5,13,2234,"I","N","M-Press Delivery"
15.1,6,4,10,2402,"C","N","Fed Post"
6.2,24,2,11,662,"C","N","M-Press Delivery"
12.5,11,2,3,1576,"C","N","Fed Post"
8.9,9,2,12,1506,"C","N","M-Press Delivery"
7.4,9,2,10,1406,"C","N","M-Press Delivery"
5.9,10,4,10,1063,"C","N","M-Press Delivery"
10.9,20,3,7,1477,"C","N","Fed Post"
9.7,12,7,9,1758,"C","N","Fed Post"
2.3,9,4,5,660,"C","N","M-Press Delivery"
8,14,3,9,1464,"C","H","M-Press Delivery"
11.6,11,5,9,2375,"C","N","M-Press Delivery"
13.3,9,7,10,2038,"C","N","Fed Post"
16.3,17,5,7,2298,"C","H","Fed Post"
5.8,12,4,5,1105,"C","N","M-Press Delivery"
12.3,24,5,10,2263,"C","N","M-Press Delivery"
5.5,12,4,7,1412,"C","N","M-Press Delivery"
17.3,12,9,8,2496,"C","H","Fed Post"
9.1,18,3,11,1492,"I","N","M-Press Delivery"
14.5,15,1,8,1775,"I","N","Fed Post"
9,19,3,6,990,"C","N","Fed Post"
10.1,8,2,7,911,"C","N","Fed Post"
14.1,13,1,10,1857,"C","H","Fed Post"
10.5,8,8,9,1403,"I","N","Fed Post"
8.5,12,1,10,1306,"C","N","M-Press Delivery"
8.5,6,4,13,1218,"C","N","Fed Post"
11.6,15,5,9,1953,"I","N","M-Press Delivery"
12.5,15,4,7,2045,"C","N","M-Press Delivery"
11.3,10,5,7,1154,"I","N","Fed Post"
10.2,11,2,7,1636,"I","N","M-Press Delivery"
11.1,11,5,10,1449,"C","H","Fed Post"
8.1,10,5,9,1207,"I","H","M-Press Delivery"
11.5,17,2,8,1774,"C","N","M-Press Delivery"
17.2,9,4,6,2421,"I","H","Fed Post"
12.6,13,1,2,1738,"C","N","Fed Post"
8,14,7,8,1298,"C","H","Fed Post"
10.1,12,7,7,1605,"C","N","M-Press Delivery"
8.7,17,3,13,1577,"C","N","M-Press Delivery"
9.6,11,7,9,1006,"C","N","Fed Post"
12.9,18,5,11,2445,"I","N","Fed Post"
7.4,11,4,5,682,"I","N","Fed Post"
7.6,13,3,15,1090,"I","H","M-Press Delivery"
10,12,5,9,1966,"C","H","M-Press Delivery"
13.5,10,2,8,1557,"C","N","Fed Post"
8.4,16,2,13,1633,"I","N","M-Press Delivery"
14.8,10,2,8,2430,"C","H","M-Press Delivery"
11.2,18,6,16,2146,"I","N","Fed Post"
10.5,6,4,5,1291,"C","N","Fed Post"
12.8,11,6,6,1768,"C","N","Fed Post"
10.3,18,2,15,1280,"I","N","Fed Post"
10.8,9,4,5,1646,"C","H","M-Press Delivery"
10.9,9,3,8,1824,"C","H","Fed Post"
11.3,15,2,9,2363,"I","N","M-Press Delivery"
11.3,15,5,12,2420,"I","N","M-Press Delivery"
7.2,13,2,6,1178,"C","H","M-Press Delivery"
11.1,12,5,8,1616,"C","N","M-Press Delivery"
10.9,15,3,9,1962,"C","N","M-Press Delivery"
8.9,12,5,19,1283,"C","N","Fed Post"
8.1,11,3,8,1014,"C","N","Fed Post"
13.9,17,1,8,1800,"C","N","Fed Post"
10.6,13,4,7,1584,"C","H","Fed Post"
9.1,10,1,12,1196,"C","N","Fed Post"
7.7,9,6,5,1503,"C","N","M-Press Delivery"
11.7,12,5,5,1859,"C","N","M-Press Delivery"
14.3,14,3,8,1602,"I","N","Fed Post"
12.6,8,6,6,2251,"I","N","M-Press Delivery"
11.1,9,4,8,1948,"C","N","M-Press Delivery"
6.8,13,4,3,1243,"C","N","Fed Post"
9.3,9,4,8,1602,"C","N","M-Press Delivery"
8.7,15,2,11,1512,"I","H","M-Press Delivery"
12.8,13,4,7,1548,"C","H","Fed Post"
16.1,15,3,12,2638,"C","N","M-Press Delivery"
7.4,12,6,10,1108,"C","N","Fed Post"
10.6,17,1,8,1519,"C","N","M-Press Delivery"
8.3,19,6,9,1464,"C","N","Fed Post"
3,14,1,9,777,"I","N","M-Press Delivery"
13.5,7,5,8,1617,"I","N","Fed Post"
14.7,16,3,8,2440,"C","H","M-Press Delivery"
10.4,12,3,10,1100,"I","N","Fed Post"
6.5,14,5,14,847,"C","N","M-Press Delivery"
16.3,7,4,9,2653,"C","N","Fed Post"
10.3,15,1,8,1461,"I","H","M-Press Delivery"
16.3,19,3,7,2312,"I","N","M-Press Delivery"
12.4,11,2,12,2283,"C","N","Fed Post"
11.9,14,2,10,2511,"C","N","M-Press Delivery"
10.2,10,8,10,2004,"I","N","M-Press Delivery"
11.5,14,4,9,1579,"C","N","Fed Post"
6.6,14,4,6,1290,"C","N","Fed Post"
13.6,12,4,4,2031,"I","N","Fed Post"
0.9,13,2,12,591,"C","N","M-Press Delivery"
10.8,18,2,11,1554,"I","N","Fed Post"
10.2,14,5,9,1763,"I","N","Fed Post"
12.3,11,1,10,1985,"C","N","M-Press Delivery"
8.7,18,6,9,1081,"C","N","Fed Post"
8.1,16,7,12,1206,"C","H","M-Press Delivery"
15.2,14,2,13,1891,"C","N","Fed Post"
5.5,9,5,12,1000,"C","N","M-Press Delivery"
5.7,13,5,9,919,"C","N","Fed Post"
10,18,4,6,1381,"C","H","Fed Post"
6,11,8,18,936,"I","H","M-Press Delivery"
11.9,14,4,6,1675,"C","N","Fed Post"
11.2,17,6,10,2194,"C","H","M-Press Delivery"
12,8,3,7,2339,"C","N","M-Press Delivery"
11.1,10,4,12,1530,"I","H","Fed Post"
11.2,15,1,10,1723,"C","H","M-Press Delivery"
6,8,2,11,934,"C","N","Fed Post"
10.3,11,4,11,1691,"C","N","M-Press Delivery"
11.4,15,2,12,1651,"C","N","M-Press Delivery"
9.4,11,5,7,1467,"C","N","M-Press Delivery"
7.6,14,9,12,1109,"C","N","M-Press Delivery"
18.7,15,3,7,2932,"C","N","Fed Post"
12.1,10,2,9,2047,"C","N","Fed Post"
17.1,16,6,12,2849,"C","H","Fed Post"
4.8,9,4,16,1187,"C","N","M-Press Delivery"
11.9,12,5,13,1306,"C","N","Fed Post"
3.6,5,7,12,707,"C","N","M-Press Delivery"
13.1,16,1,10,1700,"C","H","Fed Post"
16,6,4,4,2269,"I","H","Fed Post"
15.7,9,3,10,2485,"I","N","Fed Post"
7.2,17,3,16,872,"C","N","M-Press Delivery"
8.4,11,1,9,1349,"C","N","M-Press Delivery"
12.2,11,6,10,1836,"I","H","M-Press Delivery"
8.7,14,5,10,1202,"I","N","M-Press Delivery"
10.8,20,5,6,1379,"C","N","Fed Post"
13.8,13,8,12,1841,"C","H","Fed Post"
11.1,11,4,11,1619,"C","N","Fed Post"
9.8,14,6,8,1527,"C","N","M-Press Delivery"
8.5,17,2,11,1822,"C","N","Fed Post"
12.8,11,6,8,2236,"C","H","M-Press Delivery"
14.1,10,5,10,2147,"C","N","Fed Post"
12.5,13,3,8,1410,"I","H","Fed Post"
9.8,19,1,5,1335,"I","H","M-Press Delivery"
9.8,12,3,9,1269,"I","N","Fed Post"
9.7,13,3,5,1765,"I","N","M-Press Delivery"
8.9,14,6,8,1475,"C","N","M-Press Delivery"
9.3,12,4,9,1430,"I","N","M-Press Delivery"
6.8,16,2,8,823,"C","N","M-Press Delivery"
12,16,9,13,1975,"C","N","Fed Post"
7.2,18,2,8,1176,"C","N","Fed Post"
10.1,11,4,5,1175,"C","N","Fed Post"
5.4,11,7,9,816,"C","N","M-Press Delivery"
11.1,19,6,7,1299,"C","N","Fed Post"
7,10,6,13,1165,"I","N","M-Press Delivery"
8.4,11,4,6,987,"C","N","Fed Post"
5.7,15,7,15,620,"C","N","Fed Post"
13.8,17,3,11,1807,"C","N","M-Press Delivery"
6.8,8,3,5,1008,"C","N","M-Press Delivery"
12.6,18,3,8,2082,"C","N","M-Press Delivery"
11.8,16,4,7,1876,"I","N","Fed Post"
13.4,8,6,4,2277,"C","N","M-Press Delivery"
11.6,15,5,12,1829,"C","N","M-Press Delivery"
9.4,10,4,9,2130,"C","N","M-Press Delivery"
12.9,11,1,8,1712,"I","N","Fed Post"
8.5,14,4,8,1087,"C","H","M-Press Delivery"
4.8,17,3,13,825,"C","N","M-Press Delivery"
14.9,18,1,7,1715,"I","N","M-Press Delivery"
13.4,18,3,14,1713,"C","N","Fed Post"
12.8,13,2,6,2133,"C","N","Fed Post"
8,13,5,9,1293,"C","N","M-Press Delivery"
12.6,13,5,10,1688,"C","H","Fed Post"
12,14,3,6,1890,"C","N","Fed Post"
9.1,9,2,7,1658,"I","N","Fed Post"
6.4,18,6,12,1098,"I","N","M-Press Delivery"
7.8,15,6,13,1470,"C","N","M-Press Delivery"
13.4,18,4,6,2113,"C","N","M-Press Delivery"
13,9,3,11,1914,"C","N","Fed Post"
10.5,10,5,8,1299,"I","N","Fed Post"
13,10,6,9,1716,"C","N","Fed Post"
11.6,10,3,5,2127,"C","N","M-Press Delivery"
9.9,14,4,5,1995,"C","H","M-Press Delivery"
12.2,15,3,5,1989,"C","N","Fed Post"
7.9,12,3,10,1236,"I","N","M-Press Delivery"
10.4,20,1,6,1602,"C","N","Fed Post"
10.2,13,6,3,1811,"C","N","Fed Post"
17.5,8,3,7,2671,"C","N","Fed Post"
11.7,6,4,8,1807,"C","N","Fed Post"
8.4,14,5,8,1542,"I","N","M-Press Delivery"
13.5,13,3,7,2038,"C","H","Fed Post"
11,18,5,9,1858,"C","N","M-Press Delivery"
16,10,6,6,2221,"I","H","Fed Post"
8.4,14,3,6,1121,"C","N","M-Press Delivery"
13.3,13,2,11,2324,"C","H","M-Press Delivery"
11.7,15,2,10,1973,"C","H","Fed Post"
10.4,17,6,5,1908,"C","H","M-Press Delivery"
14.1,18,3,6,2301,"I","N","M-Press Delivery"
5,21,10,7,865,"I","N","Fed Post"
12.2,12,4,8,2369,"C","N","M-Press Delivery"
